ENSG00000147059	ENST00000374908*ENST00000374906*ENST00000614076	ENSP00000364043*ENSP00000364041*ENSP00000483149	spindlin family, member 2A [Source:HGNC Symbol;Acc:HGNC:20694]	57134530	57137625	57134530*57135650*57135650	57136997*57137625*57137523	GO:0051726*GO:0007049*GO:0005634*GO:0007276*GO:0005575*GO:0003674*GO:0051726*GO:0007049*GO:0005634*GO:0007276*GO:0005575*GO:0003674*GO:0051726*GO:0005634*GO:0007276	regulation of cell cycle*cell cycle*nucleus*gamete generation*cellular_component*molecular_function*regulation of cell cycle*cell cycle*nucleus*gamete generation*cellular_component*molecular_function*regulation of cell cycle*nucleus*gamete generation	Any process that modulates the rate or extent of progression through the cell cycle. [GOC:ai, GOC:dph, GOC:tb]*The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division. [GOC:go_curators, GOC:mtg_cell_cycle]*A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cells chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent. [GOC:go_curators]"*The generation and maintenance of gametes in a multicellular organism. A gamete is a haploid reproductive cell. [GOC:ems, GOC:mtg_sensu]"*The part of a cell or its extracellular environment in which a gene product is located. A gene product may be located in one or more parts of a cell and its location may be as specific as a particular macromolecular complex, that is, a stable, persistent association of macromolecules that function together. [GOC:go_curators, NIF_Subcellular:sao-1337158144]"*Elemental activities, such as catalysis or binding, describing the actions of a gene product at the molecular level. A given gene product may exhibit one or more molecular functions. [GOC:go_curators]"*Any process that modulates the rate or extent of progression through the cell cycle. [GOC:ai, GOC:dph, GOC:tb]"*The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division. [GOC:go_curators, GOC:mtg_cell_cycle]"*A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cells chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent. [GOC:go_curators]"*The generation and maintenance of gametes in a multicellular organism. A gamete is a haploid reproductive cell. [GOC:ems, GOC:mtg_sensu]"*The part of a cell or its extracellular environment in which a gene product is located. A gene product may be located in one or more parts of a cell and its location may be as specific as a particular macromolecular complex, that is, a stable, persistent association of macromolecules that function together. [GOC:go_curators, NIF_Subcellular:sao-1337158144]"*Elemental activities, such as catalysis or binding, describing the actions of a gene product at the molecular level. A given gene product may exhibit one or more molecular functions. [GOC:go_curators]"*Any process that modulates the rate or extent of progression through the cell cycle. [GOC:ai, GOC:dph, GOC:tb]"*A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cells chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent. [GOC:go_curators]"*The generation and maintenance of gametes in a multicellular organism. A gamete is a haploid reproductive cell. [GOC:ems, GOC:mtg_sensu]"	IEA*IEA*IEA*IEA*ND*ND*IEA*IEA*IEA*IEA*ND*ND*IEA*IEA*IEA	biological_process*biological_process*cellular_component*biological_process*cellular_component*molecular_function*biological_process*biological_process*cellular_component*biological_process*cellular_component*molecular_function*biological_process*cellular_component*biological_process	**************	A0A024R9W1*A0A024R9W1*A0A024R9W1*A0A024R9W1*A0A024R9W1*A0A024R9W1*A0A024R9W1*A0A024R9W1*A0A024R9W1*A0A024R9W1*A0A024R9W1*A0A024R9W1*A0A087X074*A0A087X074*A0A087X074	Q99865*Q99865*Q99865*Q99865*Q99865*Q99865*Q99865*Q99865*Q99865*Q99865*Q99865*Q99865***SPIN2A		PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513	210*210*210*50*50*50*129*129*129*210*210*210*50*50*50*129*129*129*50*50*109*109	255*255*255*99*99*99*178*178*178*255*255*255*99*99*99*178*178*178*76*76*154*154	ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00500000283997*ENSFM00500000283997*ENSFM00500000283997*ENSFM00500000283997	SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*UNKNOWN*UNKNOWN*UNKNOWN*UNKNOWN	IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671	SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty	Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein	ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00500000283997*ENSFM00500000283997*ENSFM00500000283997*ENSFM00500000283997	SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*UNKNOWN*UNKNOWN*UNKNOWN*UNKNOWN	IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671	SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty	Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein	

ENSG00000204271	ENST00000475785*ENST00000478405*ENST00000374919	ENSP00000436805*ENSP00000433337*ENSP00000364054	spindlin family, member 3 [Source:HGNC Symbol;Acc:HGNC:27272]	56976370	56995537	56976370*56976382*56994171	56995537*56995525*56995536	GO:0007276*GO:0007276*GO:0007276	gamete generation*gamete generation*gamete generation	The generation and maintenance of gametes in a multicellular organism. A gamete is a haploid reproductive cell. [GOC:ems, GOC:mtg_sensu]*The generation and maintenance of gametes in a multicellular organism. A gamete is a haploid reproductive cell. [GOC:ems, GOC:mtg_sensu]*The generation and maintenance of gametes in a multicellular organism. A gamete is a haploid reproductive cell. [GOC:ems, GOC:mtg_sensu]"	IEA*IEA*IEA	biological_process*biological_process*biological_process	**	**	Q5JUX0*Q5JUX0*Q5JUX0SPIN3		**PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513*PF02513	**50*50*50*129*129*129*210*210*210	**99*99*99*178*178*178*255*255*255	ENSFM00500000297085*ENSFM00500000297085*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464	UNKNOWN*UNKNOWN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN	**IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671	**SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty	**Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein	ENSFM00500000297085*ENSFM00500000297085*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464*ENSFM00250000000464	UNKNOWN*UNKNOWN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN*SPINDLIN	**IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671*IPR003671	**SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty*SPIN/Ssty	**Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein*Spindlin/spermiogenesis-specific protein	

ENSG00000204272	ENST00000374922*ENST00000423617*ENST00000451583	**	long intergenic non-protein coding RNA 1420 [Source:HGNC Symbol;Acc:HGNC:50713]	56729259	56818380	56729259*56729356*56729373	56818380*56817626*56817376																							

ENSG00000215174	ENST00000434992		NLR family, pyrin domain containing 2 pseudogene [Source:HGNC Symbol;Acc:HGNC:29887]	57677067	57680260	57677067	57680260																							

ENSG00000224799	ENST00000430456			56973510	56974796	56973510	56974796																							

ENSG00000226310	ENST00000439622			57121662	57127243	57121662	57127243																							

ENSG00000227427	ENST00000416450			57766320	57767292	57766320	57767292																							

ENSG00000228004	ENST00000449268		MYCL pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:48924]	57933837	57934803	57933837	57934803																							

ENSG00000231765	ENST00000423543		protein phosphatase 1, regulatory (inhibitor) subunit 11 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16327]	57229034	57229415	57229034	57229415																							

ENSG00000231831	ENST00000413059		methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7433]	57392646	57395409	57392646	57395409																							

ENSG00000235124	ENST00000453110		keratin 8 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:33369]	57984686	57986133	57984686	57986133																							

ENSG00000237708	ENST00000404529			57068914	57069685	57068914	57069685																							

